file,ddg,total_motifs,significant_motifs,real_motif_ratio,hbond_motif_count,hbond_motif_energy_sum,closest_autodock_recovery_rmsd,closest_autodock_recovery_ddg,strain_energy,total,ligand_name
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/PV-005167933226/122/placement/res122_7F16_receptor_only_PV-005167933226_162_1.pdb,-15.186457,8.0,2.0,0.25,2,-1.2613,100,0,0,95.802243,PV-005167933226
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/21/PV-005175010208/269/placement/res269_7F16_receptor_only_PV-005175010208_60_0.pdb,-15.111049,8.0,4.0,0.5,3,-1.4880209999999998,100,0,0,98.90093,PV-005175010208
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/36/PV-005178357360/122/placement/res122_7F16_receptor_only_PV-005178357360_110_2.pdb,-16.198358,8.0,4.0,0.25,2,-0.652775,100,0,0,97.398867,PV-005178357360
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/5/PV-005178835411/122/placement/res122_7F16_receptor_only_PV-005178835411_18_4.pdb,-16.731063,8.0,4.0,0.25,2,-0.330589,100,0,0,97.188348,PV-005178835411
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/40/PV-005183025986/269/placement/res269_7F16_receptor_only_PV-005183025986_136_3.pdb,-15.229256,7.0,3.0,0.428571,2,-0.96092,100,0,0,96.238395,PV-005183025986
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/0/PV-005198202028/122/placement/res122_7F16_receptor_only_PV-005198202028_82_1.pdb,-15.695975,7.0,5.0,0.428571,2,-0.51858,100,0,0,98.214016,PV-005198202028
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/40/PV-005213732970/122/placement/res122_7F16_receptor_only_PV-005213732970_105_0.pdb,-15.855765,7.0,3.0,0.285714,2,-0.404817,100,0,0,96.025132,PV-005213732970
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-005217048307/122/placement/res122_7F16_receptor_only_PV-005217048307_159_0.pdb,-16.725242,10.0,4.0,0.3,2,-1.1144729999999998,100,0,0,98.460285,PV-005217048307
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/PV-005234640046/122/placement/res122_7F16_receptor_only_PV-005234640046_135_0.pdb,-15.350543,9.0,4.0,0.333333,2,-0.784927,100,0,0,99.197863,PV-005234640046
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/PV-005260694229/269/placement/res269_7F16_receptor_only_PV-005260694229_86_6.pdb,-16.557156,8.0,2.0,0.25,2,-0.52554,100,0,0,95.167304,PV-005260694229
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/7/PV-005299302519/269/placement/res269_7F16_receptor_only_PV-005299302519_62_4.pdb,-15.62437,8.0,3.0,0.25,2,-0.578782,100,0,0,97.046848,PV-005299302519
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/PV-005338000812/122/placement/res122_7F16_receptor_only_PV-005338000812_85_0.pdb,-16.543963,7.0,4.0,0.285714,2,-1.827052,100,0,0,94.914699,PV-005338000812
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/PV-005338000813/122/placement/res122_7F16_receptor_only_PV-005338000813_85_0.pdb,-16.543963,7.0,4.0,0.285714,2,-1.827052,100,0,0,94.914699,PV-005338000813
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/18/PV-005362011774/269/placement/res269_7F16_receptor_only_PV-005362011774_42_3.pdb,-15.732571,7.0,2.0,0.428571,2,-0.385637,100,0,0,95.310363,PV-005362011774
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/22/PV-005369158587/269/placement/res269_7F16_receptor_only_PV-005369158587_153_4.pdb,-17.047287,8.0,2.0,0.25,2,-1.214723,100,0,0,93.98799,PV-005369158587
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/16/PV-005376893059/269/placement/res269_7F16_receptor_only_PV-005376893059_118_4.pdb,-16.657537,10.0,3.0,0.3,2,-1.135125,100,0,0,97.507338,PV-005376893059
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/PV-005379501786/269/placement/res269_7F16_receptor_only_PV-005379501786_150_2.pdb,-15.0051,8.0,1.0,0.25,3,-2.024033,100,0,0,95.220867,PV-005379501786
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-005397290947/269/placement/res269_7F16_receptor_only_PV-005397290947_10_1.pdb,-15.787491,6.0,2.0,0.333333,3,-1.153959,100,0,0,94.391883,PV-005397290947
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/PV-005409743762/269/placement/res269_7F16_receptor_only_PV-005409743762_202_0.pdb,-16.526444,7.0,3.0,0.428571,3,-1.370961,100,0,0,95.531166,PV-005409743762
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/35/PV-005423061419/269/placement/res269_7F16_receptor_only_PV-005423061419_3_6.pdb,-15.26509,12.0,4.0,0.25,3,-1.724141,100,0,0,102.260769,PV-005423061419
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/2/PV-005424082445/122/placement/res122_7F16_receptor_only_PV-005424082445_136_0.pdb,-15.040718,6.0,3.0,0.333333,2,-1.138986,100,0,0,95.153629,PV-005424082445
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/PV-005431522925/269/placement/res269_7F16_receptor_only_PV-005431522925_155_25.pdb,-15.34782,10.0,2.0,0.3,2,-0.7624420000000001,100,0,0,98.189738,PV-005431522925
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/0/PV-005455580306/122/placement/res122_7F16_receptor_only_PV-005455580306_38_4.pdb,-15.00123,9.0,4.0,0.333333,2,-0.988256,100,0,0,99.343847,PV-005455580306
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/PV-005460257111/269/placement/res269_7F16_receptor_only_PV-005460257111_135_1.pdb,-15.442965,7.0,3.0,0.285714,2,-0.995888,100,0,0,95.846861,PV-005460257111
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/PV-005460257113/269/placement/res269_7F16_receptor_only_PV-005460257113_135_1.pdb,-15.442965,7.0,3.0,0.285714,2,-0.995888,100,0,0,95.846861,PV-005460257113
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/12/PV-005461322877/269/placement/res269_7F16_receptor_only_PV-005461322877_164_2.pdb,-16.187871,8.0,2.0,0.25,2,-1.664296,100,0,0,94.397833,PV-005461322877
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/38/PV-005469944476/269/placement/res269_7F16_receptor_only_PV-005469944476_215_6.pdb,-15.122502,9.0,1.0,0.333333,2,-1.2518,100,0,0,95.959031,PV-005469944476
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/37/PV-005493421040/269/placement/res269_7F16_receptor_only_PV-005493421040_193_0.pdb,-15.348449,9.0,2.0,0.333333,3,-0.898482,100,0,0,98.086402,PV-005493421040
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/25/PV-005510814641/122/placement/res122_7F16_receptor_only_PV-005510814641_23_0.pdb,-15.260381,8.0,3.0,0.25,3,-1.428861,100,0,0,97.560758,PV-005510814641
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/5/PV-005526596522/269/placement/res269_7F16_receptor_only_PV-005526596522_32_11.pdb,-15.025488,7.0,2.0,0.285714,2,-0.824596,100,0,0,95.43563,PV-005526596522
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-005545000472/122/placement/res122_7F16_receptor_only_PV-005545000472_45_4.pdb,-15.938727,8.0,1.0,0.25,2,-0.174925,100,0,0,95.136348,PV-005545000472
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/34/PV-005555597311/269/placement/res269_7F16_receptor_only_PV-005555597311_200_14.pdb,-15.791781,8.0,3.0,0.25,2,-0.755884,100,0,0,96.702335,PV-005555597311
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/29/PV-005575808887/269/placement/res269_7F16_receptor_only_PV-005575808887_11_7.pdb,-15.031921,8.0,2.0,0.25,2,-1.229831,100,0,0,95.988248,PV-005575808887
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/21/PV-005594439519/269/placement/res269_7F16_receptor_only_PV-005594439519_239_6.pdb,-15.408612,7.0,2.0,0.285714,2,-0.850939,100,0,0,95.026163,PV-005594439519
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/3/PV-005619231776/122/placement/res122_7F16_receptor_only_PV-005619231776_163_1.pdb,-15.860614,10.0,4.0,0.3,2,-1.4723039999999998,100,0,0,98.967082,PV-005619231776
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/8/PV-005627458906/122/placement/res122_7F16_receptor_only_PV-005627458906_152_0.pdb,-15.843518,6.0,3.0,0.333333,2,-0.907249,100,0,0,94.582566,PV-005627458906
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/13/PV-005628811316/269/placement/res269_7F16_receptor_only_PV-005628811316_82_5.pdb,-16.909101,8.0,3.0,0.5,2,-1.107364,100,0,0,95.483535,PV-005628811316
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/10/PV-005661705116/122/placement/res122_7F16_receptor_only_PV-005661705116_113_4.pdb,-15.895796,7.0,3.0,0.285714,2,-1.042085,100,0,0,95.347833,PV-005661705116
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/15/PV-005694117860/269/placement/res269_7F16_receptor_only_PV-005694117860_159_7.pdb,-15.175735,9.0,4.0,0.333333,2,-1.041475,100,0,0,99.116123,PV-005694117860
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/19/PV-005701018997/122/placement/res122_7F16_receptor_only_PV-005701018997_114_2.pdb,-17.273811,7.0,3.0,0.285714,2,-0.8360879999999999,100,0,0,94.175815,PV-005701018997
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-005707415833/122/placement/res122_7F16_receptor_only_PV-005707415833_54_0.pdb,-16.747691,10.0,4.0,0.4,2,-1.533959,100,0,0,98.11835,PV-005707415833
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/6/PV-005718401883/122/placement/res122_7F16_receptor_only_PV-005718401883_69_3.pdb,-15.251888,10.0,4.0,0.4,2,-0.922495,100,0,0,100.225617,PV-005718401883
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/PV-005755365192/122/placement/res122_7F16_receptor_only_PV-005755365192_61_5.pdb,-15.933583,10.0,4.0,0.4,3,-0.8614010000000001,100,0,0,100.605016,PV-005755365192
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/18/PV-005762936890/269/placement/res269_7F16_receptor_only_PV-005762936890_203_15.pdb,-15.785852,7.0,5.0,0.285714,2,-0.7993539999999999,100,0,0,97.700508,PV-005762936890
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/7/PV-005771589697/269/placement/res269_7F16_receptor_only_PV-005771589697_43_4.pdb,-15.155078,8.0,2.0,0.25,2,-0.394031,100,0,0,96.700891,PV-005771589697
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/29/PV-005780459815/122/placement/res122_7F16_receptor_only_PV-005780459815_84_0.pdb,-15.995015,9.0,4.0,0.333333,3,-0.936516,100,0,0,99.401802,PV-005780459815
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-005782715109/122/placement/res122_7F16_receptor_only_PV-005782715109_2_2.pdb,-15.980019,10.0,3.0,0.3,2,-0.742691,100,0,0,98.57729,PV-005782715109
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/PV-005792794357/269/placement/res269_7F16_receptor_only_PV-005792794357_162_6.pdb,-15.473368,8.0,2.0,0.375,2,-0.972362,100,0,0,95.92927,PV-005792794357
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/32/PV-005808267669/269/placement/res269_7F16_receptor_only_PV-005808267669_230_16.pdb,-16.989951,11.0,2.0,0.363636,3,-1.466325,100,0,0,97.90736,PV-005808267669
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/22/PV-005836268953/122/placement/res122_7F16_receptor_only_PV-005836268953_3_4.pdb,-15.786352,7.0,4.0,0.285714,3,-1.391272,100,0,0,97.10809,PV-005836268953
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/20/PV-005837726250/122/placement/res122_7F16_receptor_only_PV-005837726250_39_5.pdb,-15.195113,8.0,3.0,0.25,2,-1.197714,100,0,0,96.857173,PV-005837726250
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/PV-005837726251/269/placement/res269_7F16_receptor_only_PV-005837726251_21_9.pdb,-16.839472,8.0,3.0,0.25,2,-0.470774,100,0,0,95.939754,PV-005837726251
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/26/PV-005853342661/122/placement/res122_7F16_receptor_only_PV-005853342661_19_1.pdb,-15.3418,9.0,4.0,0.333333,2,-1.486109,100,0,0,98.505424,PV-005853342661
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-005855367955/269/placement/res269_7F16_receptor_only_PV-005855367955_142_0.pdb,-15.204053,9.0,3.0,0.444444,2,-1.136467,100,0,0,98.103924,PV-005855367955
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-005855367962/269/placement/res269_7F16_receptor_only_PV-005855367962_142_0.pdb,-15.204053,9.0,3.0,0.444444,2,-1.136467,100,0,0,98.103924,PV-005855367962
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-005867694537/269/placement/res269_7F16_receptor_only_PV-005867694537_20_11.pdb,-15.460704,7.0,2.0,0.428571,2,-0.528978,100,0,0,95.438889,PV-005867694537
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/33/PV-005890621085/122/placement/res122_7F16_receptor_only_PV-005890621085_19_0.pdb,-16.481134,7.0,3.0,0.285714,2,-1.079586,100,0,0,94.724994,PV-005890621085
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/3/PV-005904922341/269/placement/res269_7F16_receptor_only_PV-005904922341_54_3.pdb,-15.32929,9.0,2.0,0.444444,3,-1.169854,100,0,0,97.9453,PV-005904922341
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-005941960676/269/placement/res269_7F16_receptor_only_PV-005941960676_114_0.pdb,-17.46746,9.0,2.0,0.333333,2,-0.960204,100,0,0,94.905669,PV-005941960676
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/0/PV-005946081927/269/placement/res269_7F16_receptor_only_PV-005946081927_44_6.pdb,-15.769609,8.0,2.0,0.25,2,-1.998276,100,0,0,94.482115,PV-005946081927
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/35/PV-005977963094/269/placement/res269_7F16_receptor_only_PV-005977963094_193_2.pdb,-16.236242,7.0,2.0,0.428571,2,-0.505698,100,0,0,94.686631,PV-005977963094
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/3/PV-005999281346/269/placement/res269_7F16_receptor_only_PV-005999281346_166_3.pdb,-16.531836,10.0,2.0,0.3,2,-0.888794,100,0,0,96.87937,PV-005999281346
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/23/PV-006014304887/269/placement/res269_7F16_receptor_only_PV-006014304887_137_5.pdb,-17.325922,8.0,2.0,0.25,2,-0.5472140000000001,100,0,0,94.376864,PV-006014304887
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-006025159867/269/placement/res269_7F16_receptor_only_PV-006025159867_129_2.pdb,-15.253563,8.0,2.0,0.375,2,-0.5511769999999999,100,0,0,96.57026,PV-006025159867
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/11/PV-006059242376/269/placement/res269_7F16_receptor_only_PV-006059242376_180_2.pdb,-15.695983,8.0,3.0,0.375,2,-0.764023,100,0,0,96.914994,PV-006059242376
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-006062182568/269/placement/res269_7F16_receptor_only_PV-006062182568_57_15.pdb,-15.251704,7.0,4.0,0.428571,2,-1.266081,100,0,0,96.910786,PV-006062182568
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/39/PV-006074144815/269/placement/res269_7F16_receptor_only_PV-006074144815_132_2.pdb,-16.574584,6.0,1.0,0.333333,2,-0.53138,100,0,0,92.227369,PV-006074144815
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/28/PV-006092098630/269/placement/res269_7F16_receptor_only_PV-006092098630_56_6.pdb,-15.023619,9.0,5.0,0.333333,2,-0.7782830000000001,100,0,0,100.531431,PV-006092098630
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/22/PV-006127486011/269/placement/res269_7F16_receptor_only_PV-006127486011_89_30.pdb,-16.079465,9.0,2.0,0.444444,2,-0.993186,100,0,0,96.371793,PV-006127486011
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/10/PV-006140457674/269/placement/res269_7F16_receptor_only_PV-006140457674_66_6.pdb,-16.487107,8.0,5.0,0.25,2,-0.272644,100,0,0,98.490249,PV-006140457674
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-006143645773/269/placement/res269_7F16_receptor_only_PV-006143645773_78_1.pdb,-16.381515,6.0,3.0,0.5,2,-0.3911759999999999,100,0,0,94.727309,PV-006143645773
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-006143645775/269/placement/res269_7F16_receptor_only_PV-006143645775_78_1.pdb,-16.381515,6.0,3.0,0.5,2,-0.3911759999999999,100,0,0,94.727309,PV-006143645775
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/14/PV-006143645776/269/placement/res269_7F16_receptor_only_PV-006143645776_78_1.pdb,-16.381515,6.0,3.0,0.5,2,-0.3911759999999999,100,0,0,94.727309,PV-006143645776
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/PV-006186949995/269/placement/res269_7F16_receptor_only_PV-006186949995_106_0.pdb,-16.758312,7.0,4.0,0.428571,2,-1.542056,100,0,0,95.128203,PV-006186949995
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/19/PV-006195831737/269/placement/res269_7F16_receptor_only_PV-006195831737_39_2.pdb,-16.555124,8.0,5.0,0.25,2,-0.655343,100,0,0,98.039533,PV-006195831737
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/0/PV-006198527401/122/placement/res122_7F16_receptor_only_PV-006198527401_21_4.pdb,-15.209335,9.0,3.0,0.555556,2,-0.616797,100,0,0,98.729424,PV-006198527401
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/27/PV-006208356098/269/placement/res269_7F16_receptor_only_PV-006208356098_122_7.pdb,-16.280026,10.0,5.0,0.4,2,-0.7871250000000001,100,0,0,100.332849,PV-006208356098
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/31/PV-006212534753/122/placement/res122_7F16_receptor_only_PV-006212534753_190_0.pdb,-15.627624,11.0,3.0,0.272727,2,-1.090456,100,0,0,99.554647,PV-006212534753
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/18/PV-006238161235/122/placement/res122_7F16_receptor_only_PV-006238161235_54_0.pdb,-16.256898,11.0,4.0,0.272727,2,-1.787076,100,0,0,99.228753,PV-006238161235
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-006246745076/269/placement/res269_7F16_receptor_only_PV-006246745076_58_6.pdb,-15.097785,7.0,2.0,0.285714,2,-0.30494,100,0,0,95.882989,PV-006246745076
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/34/PV-006252057578/269/placement/res269_7F16_receptor_only_PV-006252057578_235_16.pdb,-16.196607,8.0,5.0,0.625,3,-1.0820569999999998,100,0,0,99.346336,PV-006252057578
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/10/PV-006262940337/122/placement/res122_7F16_receptor_only_PV-006262940337_161_0.pdb,-15.589483,11.0,4.0,0.363636,3,-1.049205,100,0,0,101.724948,PV-006262940337
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/0/PV-006275168072/269/placement/res269_7F16_receptor_only_PV-006275168072_126_0.pdb,-15.182474,7.0,2.0,0.285714,2,-0.6215700000000001,100,0,0,95.48167,PV-006275168072
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/23/PV-006279077450/269/placement/res269_7F16_receptor_only_PV-006279077450_73_15.pdb,-17.250811,11.0,5.0,0.272727,2,-0.7137310000000001,100,0,0,100.308185,PV-006279077450
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/3/PV-006291935055/269/placement/res269_7F16_receptor_only_PV-006291935055_157_6.pdb,-15.356335,8.0,5.0,0.25,2,-1.5705909999999998,100,0,0,98.323074,PV-006291935055
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/32/PV-006295834093/269/placement/res269_7F16_receptor_only_PV-006295834093_3_5.pdb,-15.652692,9.0,5.0,0.333333,2,-1.198917,100,0,0,99.481724,PV-006295834093
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/27/PV-006314784600/122/placement/res122_7F16_receptor_only_PV-006314784600_142_0.pdb,-16.073073,9.0,4.0,0.333333,2,-1.417971,100,0,0,97.842289,PV-006314784600
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/27/PV-006328895684/269/placement/res269_7F16_receptor_only_PV-006328895684_180_8.pdb,-15.813539,8.0,4.0,0.375,2,-0.75356,100,0,0,97.807901,PV-006328895684
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/34/PV-006332485654/122/placement/res122_7F16_receptor_only_PV-006332485654_195_1.pdb,-17.376492,6.0,3.0,0.333333,2,-0.775723,100,0,0,93.181118,PV-006332485654
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/36/PV-006335928805/269/placement/res269_7F16_receptor_only_PV-006335928805_47_3.pdb,-16.773883,8.0,2.0,0.25,2,-0.683917,100,0,0,94.7922,PV-006335928805
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/38/PV-006336543198/269/placement/res269_7F16_receptor_only_PV-006336543198_32_3.pdb,-17.483332,7.0,2.0,0.428571,2,-0.934603,100,0,0,93.010636,PV-006336543198
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res5_11_shifted/4/PV-006345914221/269/placement/res269_7F16_receptor_only_PV-006345914221_2_3.pdb,-17.8777,12.0,3.0,0.25,2,-0.895779,100,0,0,98.476521,PV-006345914221
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/37/PV-006354264879/269/placement/res269_7F16_receptor_only_PV-006354264879_66_0.pdb,-16.65494,8.0,2.0,0.25,2,-0.791185,100,0,0,94.803875,PV-006354264879
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/17/PV-006376240786/269/placement/res269_7F16_receptor_only_PV-006376240786_180_8.pdb,-15.287436,7.0,3.0,0.285714,2,-0.768648,100,0,0,96.22963,PV-006376240786
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/refined_conformers/lower_res1_11_shifted/2/PV-006424929876/122/placement/res122_7F16_receptor_only_PV-006424929876_151_2.pdb,-15.665856,8.0,4.0,0.375,2,-1.024371,100,0,0,97.684773,PV-006424929876
