/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/10/269/placements/res269_7F16_receptor_only_PV-001736516150_12_2.pdb,-16.028308,7.0,2.0,0.142857,0,0.0,100,0,0,93.114549
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/1/122/placements/res122_7F16_receptor_only_PV-004769437017_10_0.pdb,-16.05176,8.0,3.0,0.125,0,0.0,100,0,0,95.07324
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/20/122/placements/res122_7F16_receptor_only_Z4028437496_7_0.pdb,-16.301885,9.0,4.0,0.111111,1,-0.512188,100,0,0,97.297038
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/29/122/placements/res122_7F16_receptor_only_PV-005545000472_5_1.pdb,-16.171719,12.0,4.0,0.25,1,-0.267736,100,0,0,100.810545
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/33/269/placements/res269_7F16_receptor_only_PV-004415918684_11_10.pdb,-16.667984,9.0,2.0,0.444444,0,0.0,100,0,0,94.77646
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/33/269/placements/res269_7F16_receptor_only_PV-004415918684_11_4.pdb,-16.685023,9.0,2.0,0.222222,0,0.0,100,0,0,94.537199
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/33/269/placements/res269_7F16_receptor_only_PV-004415918686_11_5.pdb,-16.562756,10.0,2.0,0.2,0,0.0,100,0,0,95.637244
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/36/122/placements/res122_7F16_receptor_only_PV-006035717616_5_0.pdb,-16.509469,11.0,4.0,0.363636,2,-0.6919850000000001,100,0,0,100.162182
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/38/122/placements/res122_7F16_receptor_only_PV-005807167757_12_6.pdb,-16.36975,7.0,2.0,0.142857,0,0.0,100,0,0,92.773107
/pi/summer.thyme-umw/rosetta_discovery_space/pth2/shapedb_results/top_hits/lower/lower_res5_11_shifted/0/39/122/placements/res122_7F16_receptor_only_PV-006317720085_5_3.pdb,-16.008773,8.0,2.0,0.25,0,0.0,100,0,0,94.241227
